,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_estimator__max_depth,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,403.0122330188751,0.4448211216175109,1.814583683013916,0.004274715158855953,7,0.5,100,"{'base_estimator__max_depth': 7, 'learning_rate': 0.5, 'n_estimators': 100}",0.9753616277221427,0.974006359300477,0.9658160426107004,0.9695524286509262,0.9718556209254253,0.9713186428821267,0.003384013369309884,22,0.9879759917322521,0.9821336301124846,0.9802460303265168,0.9834853633816252,0.9828298887122416,0.983334180853024,0.0025613110203060595
13,603.0015271663666,0.6508845575003617,2.720732259750366,0.047150733439222305,7,0.5,150,"{'base_estimator__max_depth': 7, 'learning_rate': 0.5, 'n_estimators': 150}",0.9778254649499285,0.9595389507154213,0.9795691231417442,0.9754352492248987,0.9798060104945142,0.9744347991987027,0.007610509627929758,20,0.986564909770252,0.9670694383719544,0.9920705896381089,0.9874003855402532,0.9908386327503974,0.9847887912141932,0.009094785957861415
14,810.0160196304321,3.1925187683491183,3.6173715591430664,0.06386006394371446,7,0.5,200,"{'base_estimator__max_depth': 7, 'learning_rate': 0.5, 'n_estimators': 200}",0.9710697822285805,0.9692368839427663,0.9740042928690675,0.9745607758963352,0.9786134520591508,0.9734967725523864,0.0032126414922007103,21,0.979867239049209,0.9774434595969633,0.9871619070331287,0.9856117967368191,0.9901232114467409,0.9840415227725723,0.004693582377210232
15,404.50071001052856,1.4614612715955195,1.815025806427002,0.029692007882294178,7,0.1,100,"{'base_estimator__max_depth': 7, 'learning_rate': 0.1, 'n_estimators': 100}",0.969798124304562,0.9679650238473768,0.9675649892678273,0.9674854916925034,0.9791699793289871,0.9703965149925275,0.00446598636547787,23,0.9783965339057159,0.9771453555387734,0.9807031141318389,0.9827500546513246,0.9898648648648649,0.9817719846185036,0.004480919100902738
16,605.6910403728485,2.0823645193938667,2.725885200500488,0.04296352643931518,7,0.1,150,"{'base_estimator__max_depth': 7, 'learning_rate': 0.1, 'n_estimators': 150}",0.9735336194563662,0.9776629570747217,0.9735273074171238,0.9743222831703633,0.9809985689298776,0.976008776113708,0.002924392330418818,19,0.983186262818984,0.9871417782900751,0.9836840954708956,0.987281146286691,0.992368839427663,0.9867324244588618,0.003289541363138832
17,808.0878064155579,3.0865726801515665,3.5943549156188963,0.03087036872086541,7,0.1,200,"{'base_estimator__max_depth': 7, 'learning_rate': 0.1, 'n_estimators': 200}",0.9479415037354951,0.9747217806041335,0.9635106129263058,0.9773431910326735,0.9676419144538082,0.9662310407326147,0.010387787244441983,26,0.9579457826536291,0.9854723955642116,0.97726504898746,0.9864862179296091,0.9822138314785374,0.9778766553226894,0.010471338813786854
18,475.3352771282196,4.401539589753077,1.8873354911804199,0.034312569003287725,9,1,100,"{'base_estimator__max_depth': 9, 'learning_rate': 1, 'n_estimators': 100}",0.9903036083293594,0.9885532591414944,0.9885523491533508,0.989824310358534,0.9889489584989665,0.9892365417024389,0.000707387381214308,18,0.9984497972811829,0.9982312492547398,0.9993441841054075,0.9989467199268666,0.9989069952305246,0.9987757891597443,0.00039301388968950024
19,716.3945967674256,4.781852839420821,2.8024025917053224,0.03076528153609026,9,1,150,"{'base_estimator__max_depth': 9, 'learning_rate': 1, 'n_estimators': 150}",0.9912573517723733,0.9899046104928458,0.9900628030845059,0.9876778758247874,0.9890284623946574,0.9895863143502178,0.0011894846161840315,17,0.9989267827331266,0.9994435390913788,0.9993441841054075,0.9980921719430036,0.9996224165341813,0.9990858188814196,0.0005468601490721911
20,951.1743665695191,1.4009940266982737,3.7514920234680176,0.04473525992618246,9,1,200,"{'base_estimator__max_depth': 9, 'learning_rate': 1, 'n_estimators': 200}",0.9907804800508663,0.9912559618441972,0.9909372764130694,0.9905397885364496,0.9903005247257115,0.9907628223472924,0.000327833047672948,10,0.9985491692503379,0.9985889741245677,0.9995230429857509,0.9994832965678968,0.999224960254372,0.9990738886365851,0.0004248881348225598
21,492.60419979095457,1.361330673735315,1.9199421405792236,0.029944132788277792,9,0.5,100,"{'base_estimator__max_depth': 9, 'learning_rate': 0.5, 'n_estimators': 100}",0.9910983945318709,0.9900635930047694,0.9897448127832101,0.9906987836870975,0.9903800286214024,0.9903971509427962,0.0004732645584159435,14,0.999960251212338,0.9998211375650861,1.0,0.9998608875375107,1.0,0.999928455262987,7.393343897378393e-05
