,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
15,665.5138960838318,1.642722100510253,3.362396812438965,0.03059617671734758,0.5,7,100,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 100}",0.9941693425722494,0.993999323867478,0.9923928661989688,0.9925619136167695,0.9942519019442096,0.9934751005781128,0.0008203984172987639,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16,910.7527788639069,1.9404230567378995,4.921426630020141,0.05398764148631067,0.5,7,150,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 150}",0.9942538448538111,0.993999323867478,0.9923928661989688,0.9931535795790719,0.9943364327979712,0.9936272355387268,0.0007459215791410223,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,1135.1096549987792,4.511238402195895,6.439489698410034,0.08586600342598943,0.5,7,200,"{'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 200}",0.9942538448538111,0.9940838404327248,0.9924773899078692,0.9931535795790719,0.9942519019442096,0.9936441394232395,0.000712229895181031,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18,688.410745382309,3.4378792655791246,3.453677940368652,0.04320578360350179,0.5,9,100,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 100}",0.9939158357275646,0.9933231913455037,0.9921392950722677,0.9923083424900685,0.9937447168216399,0.9930863112343217,0.0007320932523247199,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19,919.4179893970489,4.331681631692112,4.90534815788269,0.04363157296388226,0.5,9,150,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 150}",0.9941693425722494,0.9937457741717377,0.9921392950722677,0.9929845321612712,0.9939137785291632,0.9933905811555496,0.0007398597258083724,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20,1133.413826417923,4.526888069279795,6.31941785812378,0.058317262801463154,0.5,9,200,"{'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 200}",0.9942538448538111,0.9939148073022313,0.9923083424900685,0.9930690558701716,0.9943364327979712,0.9935765238851888,0.0007767101101737974,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21,688.552368593216,2.3645961639746407,3.4162105083465577,0.05208338947251596,0.5,11,100,"{'learning_rate': 0.5, 'max_depth': 11, 'n_estimators': 100}",0.9933243197566334,0.992816091954023,0.9916321528188657,0.9927309610345701,0.9939983093829248,0.9929003685046823,0.0007783536410161857,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22,912.5477075099946,4.039526497270519,4.758387517929077,0.03989044856888474,0.5,11,150,"{'learning_rate': 0.5, 'max_depth': 11, 'n_estimators': 150}",0.9935778266013182,0.9930696416497633,0.9915476291099653,0.9930690558701716,0.9939983093829248,0.9930525034652963,0.0008289207339137611,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,1112.8075664520263,5.0550927026674,6.022924613952637,0.05758884224739734,0.5,11,200,"{'learning_rate': 0.5, 'max_depth': 11, 'n_estimators': 200}",0.9936623288828799,0.9930696416497633,0.9918857239455667,0.9929845321612712,0.9939983093829248,0.993120119003347,0.0007224610765063967,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,557.9915239810944,3.0043439611447846,2.150672435760498,0.04673319881730545,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.9800574615514619,0.9751521298174443,0.9740512213675936,0.9769250274702054,0.9768385460693153,0.9766050238344771,0.002035250110965183,36,0.9845955540529119,0.9838777838820099,0.9849768631014009,0.9858009170241089,0.9838573360378634,0.984621690819659,0.000728703051440201
25,848.038170003891,2.1185964477946224,3.5646121978759764,0.030170121602425798,0.1,5,150,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150}",0.9886766942707453,0.9869844489519946,0.9858845406136422,0.9852928746513397,0.9874049027895182,0.9868487778491497,0.0011849063170508475,35,0.9946961372665033,0.9943160207919537,0.9950556764637521,0.9950979356392757,0.9947599729546991,0.9947851486232369,0.0002827220500402076
26,1150.570240879059,6.258580045731022,5.203346538543701,0.04303683784593311,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.9916342741254014,0.9902805949966194,0.989772631223058,0.9884202518806525,0.9912087912087912,0.9902633625207072,0.001132385173966454,33,0.9978657763502663,0.9976968262688586,0.997781393285017,0.9979504299871109,0.9980349898580122,0.997865883149853,0.00011955251909723317
27,725.0743252754212,1.6913370443906384,3.0193768978118896,0.05149438745442703,0.1,7,100,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100}",0.9914652695622782,0.9896889790398918,0.9877440622094498,0.9880821570450511,0.9907861369399831,0.9895533993711755,0.0014582034923199176,34,0.9979080382047164,0.997612306131936,0.9979504299871109,0.997865911636064,0.9978870858688302,0.9978447543657316,0.00011953572592976312
28,1070.2869470119476,2.271451481492823,4.79165997505188,0.0372317264195851,0.1,7,150,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 150}",0.9930708129119487,0.9918018931710615,0.9905333446031612,0.9910404868565633,0.9938292476754015,0.9920551742790493,0.0012319238473916484,30,0.999767559800524,0.9997675696234628,0.9998309632979061,0.9997253153590974,0.9997675794455714,0.9997717975053124,3.3807709430790294e-05
29,1439.2345752239228,5.247954476068207,7.514026880264282,0.05779217310931821,0.1,7,200,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200}",0.9935778266013182,0.9934922244759973,0.9922238187811682,0.9919702476544671,0.9940828402366864,0.993069407349809,0.0008230801660831658,17,1.0,0.9999788699657693,0.9999788704122382,0.9999788704122382,1.0,0.9999873221580492,1.0351414607693067e-05
30,880.57751455307,1.3505706248999225,3.854664659500122,0.07989970965596231,0.1,9,100,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100}",0.9916342741254014,0.9917173766058147,0.9898571549319584,0.9913785816921646,0.993068469991547,0.9915311538591568,0.0010231074928821991,31,0.9998943453638746,0.9998520897603854,0.9998943520611913,0.9998732224734296,0.9999366125760649,0.9998901244469891,2.803265631870531e-05
31,1266.937082862854,2.022493654524322,6.028948640823364,0.1411592478911318,0.1,9,150,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 150}",0.9923102923778943,0.9921399594320487,0.991463105401065,0.9917166765277661,0.993491124260355,0.992224213124176,0.0007008841218665674,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32,1673.7635130405426,8.045490429339933,9.156357145309448,0.16290159225701148,0.1,9,200,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200}",0.9932398174750718,0.9926470588235294,0.9920547713633674,0.9923928661989688,0.9941673710904481,0.9929003685046823,0.0007425684077418881,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,990.6761137962342,6.227632479345823,4.214576196670532,0.059882728774790776,0.1,11,100,"{'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 100}",0.9913807672807166,0.9907031778228533,0.989772631223058,0.991463105401065,0.993491124260355,0.9913621150140303,0.0012250026475426215,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,1385.046665430069,7.043057302943869,6.500536727905273,0.1189980741903339,0.1,11,150,"{'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 150}",0.9922257900963326,0.9915483434753212,0.9908714394387625,0.9923928661989688,0.9935756551141166,0.9921227898171,0.0009044201460189377,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,1568.7481925010682,243.75897972257482,7.720792007446289,1.6557910870069088,0.1,11,200,"{'learning_rate': 0.1, 'max_depth': 11, 'n_estimators': 200}",0.9928173060672638,0.9918864097363083,0.9913785816921646,0.9924773899078692,0.9936601859678783,0.9924439636228405,0.0007829923139049684,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
