,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_estimator__max_depth,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,1.4000800848007202,0.0021666288375854492,0.04561722278594971,0.0011941194534301758,5,1,50,"{'base_estimator__max_depth': 5, 'learning_rate': 1, 'n_estimators': 50}",0.9517401392111369,0.9354389224338133,0.9435933147632312,0.008150607510309648,8
1,2.3184696435928345,0.436015248298645,0.07434642314910889,0.010621905326843262,5,1,100,"{'base_estimator__max_depth': 5, 'learning_rate': 1, 'n_estimators': 100}",0.951276102088167,0.9484440315838365,0.9498607242339833,0.0014160350995659169,5
2,1.2023710012435913,0.24441063404083252,0.0377117395401001,0.005424380302429199,5,0.5,50,"{'base_estimator__max_depth': 5, 'learning_rate': 0.5, 'n_estimators': 50}",0.9494199535962877,0.9451927542963307,0.9473073351903436,0.0021135994222060005,7
3,2.396483540534973,0.47099101543426514,0.07157862186431885,0.0068541765213012695,5,0.5,100,"{'base_estimator__max_depth': 5, 'learning_rate': 0.5, 'n_estimators': 100}",0.954524361948956,0.9433348815606131,0.9489322191272052,0.005594739591253022,6
4,1.4650291204452515,0.28171050548553467,0.03972959518432617,0.006013631820678711,7,1,50,"{'base_estimator__max_depth': 7, 'learning_rate': 1, 'n_estimators': 50}",0.9614849187935035,0.9628425452856479,0.9621634168987929,0.0006788131729197581,4
5,2.8805456161499023,0.48198699951171875,0.1081620454788208,0.04046928882598877,7,1,100,"{'base_estimator__max_depth': 7, 'learning_rate': 1, 'n_estimators': 100}",0.9624129930394432,0.9647004180213655,0.96355617455896,0.0011437123677087485,1
6,1.9990392923355103,0.16496145725250244,0.060971736907958984,0.01580500602722168,7,0.5,50,"{'base_estimator__max_depth': 7, 'learning_rate': 0.5, 'n_estimators': 50}",0.962877030162413,0.9633070134695774,0.963091922005571,0.0002149916304135627,2
7,3.4229451417922974,0.09722912311553955,0.08705794811248779,0.011808037757873535,7,0.5,100,"{'base_estimator__max_depth': 7, 'learning_rate': 0.5, 'n_estimators': 100}",0.9582366589327146,0.9670227589410125,0.962627669452182,0.004393049530730958,3
